subscription_id,customer_id,plan_id,start_date,end_date,status,billing_cycle
3449,3758,2,2023-09-03,2024-02-20,Churned,Monthly
3450,3758,1,2023-12-02,,Paused,Monthly
3451,3759,1,2022-09-28,,Active,Monthly
3452,3759,2,2022-09-17,2023-06-14,Churned,Monthly
3453,3760,2,2023-12-14,,Active,Annual
3454,3760,1,2024-10-16,,Active,Monthly
3455,3761,1,2025-11-01,2026-08-23,Churned,Monthly
3456,3761,1,2025-06-17,,Active,Monthly
3457,3762,1,2022-11-01,,Paused,Monthly
3458,3763,1,2024-09-27,,Active,Annual
3459,3764,1,2025-10-15,2025-11-27,Churned,Monthly
3460,3765,1,2024-07-23,2025-11-11,Churned,Monthly
3461,3766,1,2024-01-16,2024-08-26,Churned,Monthly
3462,3767,2,2023-11-03,2024-01-23,Churned,Monthly
3463,3767,1,2023-02-15,,Active,Monthly
3464,3768,2,2022-12-06,2023-09-05,Churned,Monthly
3465,3769,1,2026-05-19,,Active,Monthly
3466,3770,1,2026-10-24,,Paused,Monthly
3467,3771,1,2024-02-07,2025-02-07,Churned,Monthly
3468,3772,2,2025-01-15,,Active,Monthly
3469,3773,2,2026-05-23,2026-10-12,Churned,Monthly
3470,3774,1,2024-12-25,,Active,Monthly
3471,3775,2,2025-02-18,,Active,Monthly
3472,3776,3,2024-06-30,2025-07-02,Churned,Monthly
3473,3777,1,2025-11-27,,Active,Monthly
3474,3778,1,2027-03-20,,Active,Monthly
3475,3779,1,2024-10-04,,Active,Monthly
3476,3779,2,2025-02-10,,Active,Annual
3477,3780,1,2026-05-16,,Active,Monthly
3478,3781,1,2024-03-26,2024-05-12,Churned,Annual
3479,3781,1,2024-07-18,2025-01-29,Churned,Monthly
3480,3782,1,2024-02-20,,Active,Monthly
3481,3783,2,2024-03-11,,Active,Monthly
3482,3784,1,2023-10-06,,Active,Monthly
3483,3785,1,2023-04-20,,Active,Monthly
3484,3786,1,2024-01-17,,Active,Monthly
3485,3786,2,2024-06-16,,Active,Annual
3486,3787,1,2023-08-22,,Active,Monthly
3487,3787,1,2023-07-06,,Active,Annual
3488,3788,2,2024-12-19,,Active,Monthly
3489,3789,2,2026-06-21,,Active,Monthly
3490,3790,1,2024-01-26,,Active,Monthly
3491,3791,2,2025-04-18,2026-07-11,Churned,Monthly
3492,3791,1,2025-04-21,2026-07-25,Churned,Monthly
3493,3792,1,2025-09-22,2026-11-07,Churned,Annual
3494,3793,1,2027-01-05,,Active,Monthly
3495,3794,1,2024-02-16,,Active,Monthly
3496,3795,1,2026-09-19,2027-01-08,Churned,Monthly
3497,3796,1,2023-11-19,,Active,Annual
3498,3797,2,2025-08-26,,Active,Annual
3499,3798,1,2026-03-22,,Active,Monthly
3500,3799,1,2025-03-05,,Active,Annual
3501,3799,1,2025-05-08,,Active,Annual
3502,3800,1,2023-06-11,2023-11-16,Churned,Annual
3503,3801,2,2025-06-28,,Active,Monthly
3504,3802,3,2023-06-11,2024-02-06,Churned,Monthly
3505,3803,3,2026-07-08,,Active,Annual
3506,3804,3,2024-03-23,,Active,Monthly
3507,3804,1,2024-06-21,,Active,Monthly
3508,3805,3,2024-01-21,,Active,Monthly
3509,3805,1,2024-02-25,,Active,Monthly
3510,3806,2,2026-05-13,2027-01-25,Churned,Annual
3511,3807,1,2025-06-10,,Paused,Monthly
3512,3808,2,2024-10-26,,Active,Monthly
3513,3809,2,2023-01-05,,Active,Monthly
3514,3810,2,2024-10-02,,Active,Annual
3515,3811,1,2025-06-04,,Active,Monthly
3516,3811,2,2025-01-01,,Active,Monthly
3517,3812,2,2025-12-18,,Active,Monthly
3518,3813,2,2026-12-13,,Active,Monthly
3519,3814,1,2024-01-21,,Active,Monthly
3520,3815,3,2026-07-14,,Active,Annual
3521,3816,1,2025-01-09,,Active,Monthly
3522,3817,1,2023-03-02,,Active,Monthly
3523,3818,2,2025-06-04,,Active,Monthly
3524,3819,2,2025-01-26,,Active,Monthly
3525,3820,2,2024-04-07,,Active,Annual
3526,3821,1,2025-02-09,,Active,Monthly
3527,3822,2,2024-06-27,,Active,Monthly
3528,3823,1,2027-04-02,2028-07-04,Churned,Annual
3529,3824,2,2024-11-23,,Active,Monthly
3530,3824,2,2025-02-03,,Active,Monthly
3531,3825,3,2024-02-14,,Active,Monthly
3532,3825,2,2023-08-03,,Active,Annual
3533,3826,1,2024-11-15,,Paused,Annual
3534,3826,3,2024-08-18,,Active,Monthly
3535,3827,1,2023-08-13,,Active,Monthly
3536,3827,3,2022-12-06,2023-06-22,Churned,Monthly
3537,3828,2,2026-03-25,,Active,Monthly
3538,3829,1,2026-03-25,,Active,Monthly
3539,3829,3,2026-05-15,,Active,Monthly
3540,3830,1,2023-06-18,,Active,Annual
3541,3831,1,2026-04-23,,Active,Annual
3542,3832,1,2026-02-13,,Active,Annual
3543,3833,2,2022-10-26,,Active,Monthly
3544,3833,1,2023-01-16,,Active,Monthly
3545,3834,1,2025-01-30,,Active,Annual
3546,3834,1,2024-11-21,,Active,Monthly
3547,3835,1,2023-08-04,,Active,Monthly
3548,3836,1,2023-04-12,,Active,Annual
3549,3836,2,2023-02-08,,Active,Annual
3550,3837,3,2025-05-09,2025-11-13,Churned,Monthly
3551,3838,2,2024-09-18,,Active,Monthly
3552,3838,2,2024-07-08,,Active,Monthly
3553,3839,2,2024-06-07,2025-07-06,Churned,Monthly
3554,3840,1,2026-07-10,,Active,Monthly
3555,3841,1,2025-11-19,,Active,Monthly
3556,3842,2,2025-10-21,,Active,Annual
3557,3843,1,2025-06-05,,Paused,Monthly
3558,3844,1,2025-04-10,,Paused,Annual
3559,3845,1,2026-06-28,,Active,Monthly
3560,3846,1,2026-04-01,,Active,Monthly
3561,3847,1,2025-05-05,,Active,Monthly
3562,3848,1,2026-05-21,,Active,Monthly
3563,3849,1,2025-04-19,,Active,Monthly
3564,3850,1,2027-01-07,,Active,Monthly
3565,3850,1,2026-12-26,,Active,Annual
3566,3851,2,2023-05-11,,Active,Monthly
3567,3852,1,2024-11-15,,Active,Monthly
3568,3852,1,2025-09-02,,Active,Monthly
3569,3853,2,2023-12-25,,Active,Annual
3570,3854,2,2026-09-23,,Active,Monthly
3571,3855,1,2026-07-08,,Active,Monthly
3572,3856,1,2022-08-15,,Active,Annual
3573,3857,1,2023-02-23,,Active,Annual
3574,3858,1,2026-11-19,,Active,Monthly
3575,3859,1,2026-06-13,2027-06-27,Churned,Monthly
3576,3860,1,2025-01-20,,Active,Monthly
3577,3861,1,2027-05-23,,Active,Monthly
3578,3862,1,2023-08-01,,Active,Monthly
3579,3862,2,2024-01-11,,Active,Monthly
3580,3863,1,2023-03-28,,Active,Monthly
3581,3864,1,2022-12-20,,Active,Monthly
3582,3864,1,2023-08-04,,Paused,Monthly
3583,3865,1,2026-06-18,,Active,Annual
3584,3866,1,2023-05-24,,Active,Monthly
3585,3866,1,2023-07-09,,Active,Monthly
3586,3867,2,2023-01-16,,Paused,Monthly
3587,3868,3,2024-10-20,,Active,Monthly
3588,3868,1,2025-03-14,,Active,Monthly
3589,3869,2,2026-04-10,,Active,Monthly
3590,3870,2,2022-11-11,2023-06-10,Churned,Annual
3591,3870,1,2022-11-08,,Active,Monthly
3592,3871,1,2024-07-04,,Active,Annual
3593,3872,1,2026-02-17,,Active,Monthly
3594,3873,1,2024-01-24,,Active,Annual
3595,3873,2,2023-06-01,,Active,Monthly
3596,3874,2,2026-07-03,2027-04-29,Churned,Monthly
3597,3875,1,2026-09-04,,Paused,Monthly
3598,3876,2,2024-09-01,,Active,Monthly
3599,3876,1,2024-02-14,2025-01-26,Churned,Annual
3600,3877,1,2024-01-19,,Active,Monthly
3601,3878,1,2024-07-25,,Active,Monthly
3602,3878,2,2024-12-18,,Active,Monthly
3603,3879,1,2023-10-29,,Active,Monthly
3604,3880,3,2023-11-24,,Active,Monthly
3605,3881,1,2025-04-18,,Active,Annual
3606,3882,1,2026-07-10,,Active,Monthly
3607,3883,1,2027-03-10,2028-02-16,Churned,Monthly
3608,3884,1,2025-09-07,,Active,Monthly
3609,3884,2,2025-08-05,,Active,Monthly
3610,3885,2,2026-04-30,,Active,Monthly
3611,3886,2,2025-10-21,2026-06-14,Churned,Monthly
3612,3887,2,2024-04-15,,Active,Annual
3613,3888,2,2024-01-07,,Active,Monthly
3614,3888,2,2023-03-26,,Active,Monthly
3615,3889,1,2024-05-15,,Active,Monthly
3616,3890,3,2025-11-16,,Active,Monthly
3617,3891,2,2024-04-27,,Active,Monthly
3618,3892,1,2025-09-07,2025-10-19,Churned,Monthly
3619,3893,1,2023-12-24,,Active,Monthly
3620,3894,2,2024-12-20,,Active,Monthly
3621,3895,2,2025-05-28,2025-08-11,Churned,Monthly
3622,3896,1,2023-08-18,,Active,Monthly
3623,3897,1,2025-04-07,,Active,Annual
3624,3898,2,2025-11-05,,Active,Monthly
3625,3899,2,2026-12-18,,Active,Monthly
3626,3900,2,2025-02-18,,Active,Annual
3627,3901,1,2026-05-06,2026-09-08,Churned,Annual
3628,3902,2,2025-05-30,,Active,Monthly
3629,3902,1,2025-02-08,,Active,Monthly
3630,3903,1,2025-05-09,,Active,Annual
3631,3904,2,2025-01-14,,Active,Annual
3632,3904,2,2025-06-30,,Active,Annual
3633,3905,3,2026-09-26,,Active,Monthly
3634,3905,1,2026-06-07,2026-11-10,Churned,Monthly
3635,3906,1,2023-11-20,,Active,Annual
3636,3907,1,2026-04-16,,Active,Monthly
3637,3908,2,2023-12-08,,Paused,Monthly
3638,3909,1,2023-04-24,,Active,Monthly
3639,3909,1,2023-06-19,,Paused,Monthly
3640,3910,1,2022-10-21,,Active,Monthly
3641,3911,1,2023-07-07,2023-10-03,Churned,Monthly
3642,3912,1,2026-04-28,2027-02-26,Churned,Annual
3643,3913,1,2026-06-09,,Active,Annual
3644,3914,2,2024-04-17,,Active,Annual
3645,3915,1,2026-03-07,,Active,Monthly
3646,3916,1,2026-07-11,,Active,Monthly
3647,3916,3,2026-12-09,,Active,Monthly
3648,3917,3,2025-04-03,2025-08-28,Churned,Annual
3649,3918,1,2025-01-20,2026-03-16,Churned,Monthly
3650,3919,1,2026-03-20,,Active,Monthly
3651,3920,1,2024-04-24,,Active,Annual
3652,3921,1,2024-03-03,,Active,Monthly
3653,3922,1,2025-11-02,2025-12-09,Churned,Monthly
3654,3923,1,2026-11-30,,Active,Monthly
3655,3923,1,2026-09-06,,Active,Monthly
3656,3924,2,2024-12-26,,Active,Monthly
3657,3925,3,2024-03-14,2024-07-21,Churned,Monthly
3658,3926,1,2023-09-13,2024-05-25,Churned,Monthly
3659,3927,1,2025-07-14,,Active,Annual
3660,3928,2,2027-01-31,,Active,Monthly
3661,3929,2,2026-11-13,,Paused,Annual
3662,3930,2,2023-09-09,,Active,Annual
3663,3931,1,2024-07-09,2024-08-09,Churned,Monthly
3664,3932,2,2023-08-26,,Active,Monthly
3665,3933,2,2024-08-09,2025-06-14,Churned,Monthly
3666,3934,2,2024-10-16,,Active,Monthly
3667,3935,1,2025-10-11,,Active,Monthly
3668,3936,2,2025-12-22,,Active,Monthly
3669,3937,2,2024-02-02,,Active,Monthly
3670,3938,1,2023-05-18,,Active,Annual
3671,3939,1,2024-09-16,,Active,Monthly
3672,3940,1,2023-04-08,,Paused,Monthly
3673,3941,1,2024-01-18,2024-09-14,Churned,Monthly
3674,3941,3,2024-11-03,,Active,Monthly
3675,3942,1,2025-06-30,,Active,Annual
3676,3942,1,2025-11-20,,Active,Monthly
3677,3943,1,2026-05-20,,Active,Monthly
3678,3944,2,2025-10-29,,Active,Annual
3679,3945,1,2024-12-27,,Active,Monthly
3680,3946,2,2023-12-21,,Active,Monthly
3681,3946,1,2023-09-12,,Active,Monthly
3682,3947,1,2026-01-13,,Active,Monthly
3683,3948,3,2026-10-26,,Active,Annual
3684,3949,3,2023-06-08,,Active,Monthly
3685,3949,2,2023-01-12,,Active,Monthly
3686,3950,3,2023-12-16,,Active,Annual
3687,3951,3,2025-04-12,,Active,Annual
3688,3952,1,2026-08-12,,Active,Monthly
3689,3953,1,2025-07-19,2026-01-27,Churned,Monthly
3690,3954,3,2024-04-16,,Active,Monthly
3691,3955,2,2025-06-17,,Active,Monthly
3692,3956,1,2022-08-29,,Active,Monthly
3693,3957,1,2026-02-03,,Active,Monthly
3694,3958,2,2025-12-21,,Active,Monthly
3695,3958,1,2025-10-09,,Active,Annual
3696,3959,2,2026-09-30,,Active,Monthly
3697,3960,1,2025-02-05,2025-08-09,Churned,Monthly
3698,3961,1,2025-07-12,2026-11-04,Churned,Monthly
3699,3962,2,2023-11-21,2025-03-31,Churned,Monthly
3700,3963,3,2026-07-02,,Active,Monthly
3701,3964,1,2025-01-01,,Active,Annual
3702,3965,1,2025-03-27,,Active,Monthly
3703,3965,2,2024-06-10,,Active,Monthly
3704,3966,3,2023-06-18,,Active,Monthly
3705,3967,1,2023-04-18,,Active,Annual
3706,3968,1,2024-12-26,,Active,Monthly
3707,3969,2,2025-06-18,,Active,Monthly
3708,3970,1,2026-04-17,,Active,Monthly
3709,3971,2,2024-09-27,,Active,Monthly
3710,3971,1,2025-07-10,2026-06-29,Churned,Monthly
3711,3972,1,2025-03-11,,Active,Monthly
3712,3973,3,2023-07-18,2024-11-15,Churned,Monthly
3713,3974,1,2023-02-15,,Active,Annual
3714,3975,1,2026-09-15,,Paused,Annual
3715,3976,1,2023-04-02,2023-09-01,Churned,Monthly
3716,3977,3,2026-02-03,,Active,Monthly
3717,3978,1,2026-03-28,,Active,Monthly
3718,3979,3,2026-04-21,,Active,Annual
3719,3980,1,2026-02-23,2026-10-05,Churned,Annual
3720,3981,1,2024-02-23,,Paused,Monthly
3721,3982,2,2025-08-08,,Active,Monthly
3722,3983,1,2025-02-25,,Active,Monthly
3723,3984,1,2024-10-17,,Active,Annual
3724,3984,2,2024-10-20,2025-07-07,Churned,Monthly
3725,3985,2,2024-09-17,,Active,Monthly
3726,3985,2,2025-04-22,,Paused,Monthly
3727,3986,1,2023-01-31,,Active,Monthly
3728,3987,1,2026-05-29,,Active,Monthly
3729,3988,3,2024-05-07,,Active,Monthly
3730,3988,3,2024-10-24,,Active,Monthly
3731,3989,1,2025-01-31,,Active,Monthly
3732,3990,1,2024-11-30,,Active,Monthly
3733,3991,2,2026-03-30,2027-08-12,Churned,Annual
3734,3992,2,2024-11-24,2025-12-26,Churned,Monthly
3735,3993,1,2024-11-07,,Active,Annual
3736,3993,1,2025-02-21,2025-05-02,Churned,Annual
3737,3994,1,2025-04-17,,Active,Monthly
3738,3995,2,2025-09-04,,Active,Monthly
3739,3996,2,2025-10-15,,Active,Monthly
3740,3997,2,2023-07-23,2023-11-20,Churned,Annual
3741,3998,1,2026-02-17,2026-12-21,Churned,Monthly
3742,3998,1,2026-07-27,,Active,Monthly
3743,3999,2,2023-12-11,2025-03-19,Churned,Monthly
3744,4000,2,2023-10-09,2024-09-28,Churned,Monthly
3745,4001,1,2026-06-24,,Active,Monthly
3746,4001,1,2026-06-19,,Active,Annual
3747,4002,2,2026-08-13,,Active,Annual
3748,4003,1,2026-08-23,,Active,Annual
3749,4003,2,2026-05-18,2026-12-10,Churned,Monthly
3750,4004,2,2025-08-30,,Active,Monthly
3751,4004,1,2025-09-09,,Active,Monthly
3752,4005,1,2025-09-12,2026-08-09,Churned,Monthly
3753,4006,1,2026-01-08,,Active,Annual
3754,4006,1,2025-08-09,,Active,Monthly
3755,4007,2,2026-02-02,,Active,Annual
3756,4008,2,2026-03-16,,Active,Monthly
3757,4009,2,2024-08-26,2025-09-13,Churned,Monthly
3758,4010,1,2024-04-18,,Active,Monthly
3759,4011,2,2025-12-13,,Active,Annual
3760,4011,2,2026-01-07,2027-02-18,Churned,Monthly
3761,4012,1,2025-09-27,,Active,Monthly
3762,4012,3,2025-08-06,,Active,Monthly
3763,4013,2,2023-07-18,2024-09-25,Churned,Annual
3764,4014,1,2026-07-10,2026-11-11,Churned,Annual
3765,4014,2,2026-08-02,2027-03-20,Churned,Annual
3766,4015,1,2025-11-01,,Paused,Monthly
3767,4016,1,2023-04-23,,Active,Monthly
3768,4017,2,2026-06-10,,Active,Monthly
3769,4018,2,2023-07-28,,Active,Monthly
3770,4019,2,2024-12-11,2025-06-24,Churned,Monthly
3771,4020,1,2025-11-24,,Active,Monthly
3772,4021,2,2025-11-18,,Paused,Monthly
3773,4021,1,2026-01-04,,Active,Monthly
3774,4022,1,2027-04-14,,Active,Annual
3775,4023,2,2023-09-16,,Active,Monthly
3776,4024,1,2022-10-12,,Active,Monthly
3777,4025,3,2026-04-23,,Active,Monthly
3778,4026,2,2025-07-29,,Active,Monthly
3779,4026,2,2025-01-18,,Active,Annual
3780,4027,1,2024-10-02,,Active,Annual
3781,4028,2,2023-08-30,,Active,Monthly
3782,4029,2,2023-11-11,,Active,Monthly
3783,4029,2,2023-11-21,,Active,Monthly
3784,4030,2,2027-03-14,,Paused,Monthly
3785,4031,2,2026-07-13,,Active,Annual
3786,4032,2,2025-10-26,,Active,Monthly
3787,4033,2,2022-12-11,2023-07-28,Churned,Monthly
3788,4033,2,2022-11-03,,Active,Monthly
3789,4034,1,2023-04-14,,Active,Monthly
3790,4035,2,2024-04-17,,Active,Monthly
3791,4036,2,2026-03-29,,Active,Monthly
3792,4037,1,2025-02-12,,Active,Monthly
3793,4038,2,2024-04-24,,Active,Monthly
3794,4039,2,2022-10-20,,Active,Monthly
3795,4040,2,2023-06-02,,Active,Monthly
3796,4041,1,2025-10-05,,Active,Monthly
3797,4042,1,2026-03-13,,Active,Monthly
3798,4043,1,2024-09-29,,Active,Annual
3799,4044,1,2024-10-11,,Active,Monthly
3800,4045,2,2023-06-29,2024-06-03,Churned,Monthly
3801,4046,1,2025-01-10,,Active,Monthly
3802,4047,1,2025-05-20,,Active,Monthly
3803,4048,1,2024-09-14,,Active,Annual
3804,4049,1,2024-10-22,,Active,Monthly
3805,4050,2,2024-04-11,,Active,Monthly
3806,4051,1,2024-10-22,,Active,Annual
3807,4051,3,2025-10-02,2025-12-03,Churned,Annual
3808,4052,1,2025-02-02,2025-11-26,Churned,Annual
3809,4052,1,2025-02-14,,Active,Monthly
3810,4053,1,2023-12-07,,Active,Monthly
3811,4053,1,2023-07-13,,Active,Monthly
3812,4054,2,2023-10-08,,Active,Monthly
3813,4055,2,2025-09-05,,Active,Monthly
3814,4056,1,2026-01-30,,Active,Monthly
3815,4057,2,2022-10-04,2024-01-08,Churned,Monthly
3816,4058,2,2023-11-18,2024-04-08,Churned,Annual
3817,4059,3,2026-06-17,,Active,Monthly
3818,4059,1,2026-09-10,,Active,Monthly
3819,4060,2,2026-06-22,,Active,Annual
3820,4061,2,2025-04-17,,Active,Monthly
3821,4062,1,2024-04-07,2024-09-01,Churned,Annual
3822,4063,1,2023-02-27,,Active,Monthly
3823,4064,2,2025-11-01,,Active,Monthly
3824,4064,1,2025-06-02,2025-07-05,Churned,Monthly
3825,4065,1,2023-11-02,,Active,Monthly
3826,4065,1,2023-09-06,,Active,Annual
3827,4066,1,2025-02-10,,Active,Monthly
3828,4066,1,2025-02-12,,Active,Monthly
3829,4067,2,2025-09-30,,Active,Monthly
3830,4068,1,2023-07-12,,Active,Monthly
3831,4069,2,2024-04-24,,Active,Monthly
3832,4070,1,2024-07-09,,Active,Monthly
3833,4071,2,2026-06-28,,Active,Monthly
3834,4072,1,2024-03-31,,Active,Monthly
3835,4073,3,2026-03-09,,Paused,Monthly
3836,4073,1,2025-11-06,,Active,Monthly
3837,4074,1,2024-03-18,,Active,Monthly
3838,4075,2,2026-08-06,,Active,Annual
3839,4076,2,2024-07-17,,Active,Monthly
3840,4077,2,2026-04-03,2026-06-26,Churned,Monthly
3841,4078,1,2022-08-10,,Active,Annual
3842,4078,3,2022-12-13,,Active,Monthly
3843,4079,1,2026-03-25,,Active,Monthly
3844,4080,2,2026-01-06,2026-09-09,Churned,Annual
3845,4081,1,2025-03-22,2025-11-20,Churned,Monthly
3846,4082,1,2026-06-06,,Active,Monthly
3847,4083,2,2023-01-24,,Active,Annual
3848,4084,1,2023-01-24,2024-01-14,Churned,Monthly
3849,4084,1,2023-09-26,,Active,Monthly
3850,4085,1,2025-08-21,2025-11-03,Churned,Monthly
3851,4085,1,2025-09-21,,Active,Monthly
3852,4086,2,2025-02-13,,Active,Monthly
3853,4087,2,2023-10-23,2023-12-25,Churned,Monthly
3854,4088,2,2025-06-23,2026-04-03,Churned,Monthly
3855,4089,2,2023-09-10,,Active,Monthly
3856,4090,3,2023-09-28,,Active,Monthly
3857,4091,1,2025-08-20,,Active,Monthly
3858,4091,2,2025-01-05,2025-06-23,Churned,Annual
3859,4092,2,2023-05-11,,Active,Annual
3860,4092,2,2023-02-04,,Paused,Monthly
3861,4093,1,2025-03-29,,Active,Monthly
3862,4094,2,2023-04-10,,Active,Monthly
3863,4094,2,2023-09-21,,Active,Monthly
3864,4095,2,2025-10-04,,Active,Monthly
3865,4096,1,2025-07-22,,Active,Monthly
3866,4097,1,2025-12-05,,Active,Annual
3867,4098,1,2022-12-20,,Active,Annual
3868,4098,1,2023-06-16,,Active,Monthly
3869,4099,1,2024-05-10,,Active,Monthly
3870,4099,1,2024-09-13,,Active,Monthly
3871,4100,2,2027-01-23,,Active,Annual
3872,4101,3,2023-07-08,,Active,Annual
3873,4102,1,2025-09-23,,Active,Monthly
3874,4103,1,2025-08-15,2026-11-05,Churned,Monthly
3875,4104,2,2023-08-11,,Active,Annual
3876,4104,2,2022-10-18,,Active,Annual
3877,4105,1,2025-09-17,2026-07-25,Churned,Monthly
3878,4106,1,2026-01-14,,Active,Annual
3879,4107,3,2025-07-02,2026-08-10,Churned,Monthly
3880,4107,1,2025-05-04,,Active,Monthly
3881,4108,1,2024-11-25,,Active,Annual
3882,4109,1,2026-05-01,,Active,Monthly
3883,4110,1,2024-12-31,,Active,Annual
3884,4111,1,2024-12-06,,Active,Monthly
3885,4112,1,2023-11-27,,Active,Monthly
3886,4112,1,2023-07-02,,Active,Annual
3887,4113,2,2023-04-02,2023-05-17,Churned,Monthly
3888,4114,1,2023-11-02,2025-01-02,Churned,Annual
3889,4115,2,2023-12-27,,Active,Monthly
3890,4116,1,2025-09-15,,Paused,Monthly
3891,4117,2,2026-08-01,,Active,Annual
3892,4118,2,2026-03-15,,Active,Monthly
3893,4119,2,2024-08-29,,Paused,Monthly
3894,4120,2,2024-12-22,,Active,Monthly
3895,4121,1,2024-09-03,,Active,Annual
3896,4121,2,2024-09-28,,Active,Annual
3897,4122,1,2025-04-06,,Active,Monthly
3898,4122,2,2025-04-04,,Active,Annual
3899,4123,1,2024-09-01,2025-10-06,Churned,Monthly
3900,4124,1,2025-03-07,,Active,Monthly
3901,4124,2,2024-10-07,,Active,Monthly
3902,4125,3,2023-10-26,,Active,Annual
3903,4126,1,2023-11-15,,Paused,Monthly
3904,4127,2,2024-11-27,,Active,Annual
3905,4128,1,2026-08-19,2027-02-05,Churned,Monthly
3906,4129,1,2024-12-16,,Active,Monthly
3907,4130,1,2026-02-26,,Active,Monthly
3908,4131,2,2026-01-25,,Active,Monthly
3909,4132,2,2026-11-30,,Active,Annual
3910,4133,2,2023-04-29,2024-02-01,Churned,Monthly
3911,4133,1,2023-07-26,2024-09-25,Churned,Monthly
3912,4134,1,2024-10-27,,Active,Monthly
3913,4135,3,2025-02-10,,Active,Monthly
3914,4136,1,2023-07-06,,Active,Monthly
3915,4137,3,2026-01-06,2026-04-17,Churned,Annual
3916,4138,1,2026-07-05,,Active,Monthly
3917,4139,2,2025-09-24,,Active,Monthly
3918,4140,1,2026-05-07,,Active,Monthly
3919,4140,1,2026-06-30,2027-03-10,Churned,Monthly
3920,4141,1,2024-08-21,2024-11-03,Churned,Monthly
3921,4142,2,2026-11-22,,Active,Monthly
3922,4143,1,2024-01-08,2024-04-29,Churned,Annual
3923,4143,1,2023-12-13,,Active,Monthly
3924,4144,1,2024-03-17,,Active,Monthly
3925,4145,1,2025-05-03,2025-12-30,Churned,Monthly
3926,4146,2,2024-10-01,,Active,Monthly
3927,4147,2,2027-05-12,,Active,Annual
3928,4148,3,2023-12-15,2024-12-19,Churned,Monthly
3929,4149,1,2026-08-22,2027-12-15,Churned,Annual
3930,4150,2,2023-03-10,,Active,Monthly
3931,4150,1,2023-01-15,2023-10-15,Churned,Monthly
3932,4151,1,2025-11-29,2026-07-15,Churned,Monthly
3933,4152,1,2026-07-20,,Active,Monthly
3934,4153,2,2023-01-31,,Active,Monthly
3935,4154,1,2023-12-14,,Active,Monthly
3936,4154,1,2024-01-28,2025-01-12,Churned,Monthly
3937,4155,1,2023-11-02,,Active,Monthly
3938,4155,2,2023-04-30,,Active,Monthly
3939,4156,2,2023-02-13,,Paused,Annual
3940,4157,2,2023-09-23,,Active,Monthly
3941,4158,1,2026-01-29,,Active,Monthly
3942,4158,3,2026-08-12,,Active,Annual
3943,4159,1,2023-12-20,,Active,Monthly
3944,4159,2,2024-06-11,,Active,Annual
3945,4160,1,2023-10-05,,Active,Monthly
3946,4161,1,2025-05-22,2025-11-10,Churned,Monthly
3947,4161,2,2025-01-15,,Active,Annual
3948,4162,2,2025-09-16,,Active,Monthly
3949,4162,2,2025-09-09,,Active,Monthly
3950,4163,2,2026-06-03,,Active,Monthly
3951,4164,1,2024-10-08,,Active,Monthly
3952,4165,1,2023-08-24,2024-03-13,Churned,Monthly
3953,4166,2,2025-04-30,,Active,Monthly
3954,4167,1,2026-05-31,,Active,Monthly
3955,4168,2,2024-11-25,,Active,Monthly
3956,4169,1,2025-07-17,,Active,Monthly
3957,4169,1,2025-07-30,,Active,Monthly
3958,4170,2,2025-03-25,,Active,Monthly
3959,4171,2,2027-02-24,2028-02-02,Churned,Monthly
3960,4172,1,2025-11-07,,Active,Monthly
3961,4172,2,2025-12-03,,Active,Monthly
3962,4173,1,2025-04-27,,Active,Monthly
3963,4174,1,2022-08-27,,Active,Annual
3964,4175,3,2024-06-26,,Active,Monthly
3965,4176,1,2025-12-26,,Active,Monthly
3966,4177,2,2024-01-23,,Active,Annual
3967,4178,1,2024-10-17,,Active,Monthly
3968,4179,1,2027-01-05,,Paused,Monthly
3969,4179,2,2026-07-04,,Active,Annual
3970,4180,1,2024-05-14,,Active,Monthly
3971,4181,1,2023-01-08,,Active,Annual
3972,4182,1,2024-09-13,,Active,Monthly
3973,4183,1,2025-08-08,2025-11-08,Churned,Monthly
3974,4184,2,2026-03-27,2026-05-31,Churned,Monthly
3975,4185,1,2024-06-02,,Active,Monthly
3976,4186,1,2024-07-01,,Paused,Monthly
3977,4187,3,2025-10-01,2026-04-21,Churned,Monthly
3978,4188,2,2025-12-03,,Active,Monthly
3979,4188,3,2025-11-04,,Active,Monthly
3980,4189,1,2024-02-04,,Active,Monthly
3981,4190,1,2026-12-04,,Active,Monthly
3982,4191,3,2024-01-23,,Active,Annual
3983,4191,1,2023-10-01,2024-11-13,Churned,Monthly
3984,4192,1,2023-02-23,,Active,Annual
3985,4193,1,2023-10-13,,Active,Monthly
3986,4194,3,2023-06-03,,Active,Monthly
3987,4195,2,2023-09-05,,Active,Monthly
3988,4196,2,2024-01-27,,Active,Monthly
3989,4197,1,2024-06-24,,Active,Annual
3990,4197,2,2024-06-11,,Active,Monthly
3991,4198,1,2026-01-08,,Active,Monthly
3992,4199,2,2023-05-23,,Paused,Monthly
3993,4200,2,2026-03-24,,Active,Monthly
3994,4201,1,2025-08-10,2026-11-11,Churned,Annual
3995,4202,1,2024-06-21,2025-02-12,Churned,Annual
3996,4203,2,2026-01-01,,Active,Monthly
3997,4204,2,2026-09-10,,Active,Monthly
3998,4205,1,2026-03-11,,Active,Monthly
3999,4205,2,2026-03-17,2027-04-16,Churned,Monthly
4000,4206,1,2027-01-03,,Active,Monthly
4001,4206,1,2026-06-28,,Active,Monthly
