payment_id,customer_id,payment_date,amount,payment_status
39786,4267,2027-01-21,1069.2,Paid
39787,4268,2026-10-01,499.0,Paid
39788,4268,2026-10-31,499.0,Paid
39789,4268,2026-11-30,499.0,Refunded
39790,4268,2026-12-30,499.0,Paid
39791,4268,2027-01-29,499.0,Paid
39792,4268,2027-02-28,499.0,Paid
39793,4268,2027-03-30,499.0,Paid
39794,4268,2027-04-29,499.0,Paid
39795,4269,2023-04-12,29.0,Paid
39796,4269,2023-05-12,29.0,Paid
39797,4269,2023-06-11,29.0,Failed
39798,4269,2023-07-11,29.0,Paid
39799,4269,2023-08-10,29.0,Paid
39800,4269,2023-09-09,29.0,Paid
39801,4269,2023-10-09,29.0,Paid
39802,4269,2023-11-08,29.0,Paid
39803,4269,2023-12-08,29.0,Paid
39804,4269,2024-01-07,29.0,Paid
39805,4270,2023-07-02,29.0,Refunded
39806,4270,2023-08-01,29.0,Paid
39807,4270,2023-08-31,29.0,Paid
39808,4270,2023-09-30,29.0,Paid
39809,4270,2023-10-30,29.0,Paid
39810,4270,2023-11-29,29.0,Paid
39811,4270,2023-12-29,29.0,Paid
39812,4270,2024-01-28,29.0,Paid
39813,4270,2024-02-27,29.0,Paid
39814,4270,2024-03-28,29.0,Paid
39815,4270,2023-07-28,99.0,Refunded
39816,4271,2026-06-10,313.2,Paid
39817,4271,2026-07-10,313.2,Refunded
39818,4271,2026-08-09,313.2,Paid
39819,4271,2026-09-08,313.2,Paid
39820,4271,2026-10-08,313.2,Paid
39821,4271,2026-11-07,313.2,Paid
39822,4271,2026-12-07,313.2,Paid
39823,4271,2027-01-06,313.2,Paid
39824,4271,2027-02-05,313.2,Paid
39825,4271,2027-03-07,313.2,Paid
39826,4271,2027-04-06,313.2,Refunded
39827,4271,2027-05-06,313.2,Paid
39828,4272,2023-09-30,29.0,Paid
39829,4272,2023-10-30,29.0,Paid
39830,4272,2023-11-29,29.0,Failed
39831,4272,2024-06-04,99.0,Paid
39832,4272,2024-07-04,99.0,Failed
39833,4272,2024-08-03,99.0,Refunded
39834,4272,2024-09-02,99.0,Failed
39835,4272,2024-10-02,99.0,Paid
39836,4272,2024-11-01,99.0,Paid
39837,4272,2024-12-01,99.0,Paid
39838,4272,2024-12-31,99.0,Paid
39839,4273,2026-11-24,499.0,Failed
39840,4273,2026-12-24,499.0,Paid
39841,4273,2027-01-23,499.0,Paid
39842,4273,2027-02-22,499.0,Paid
39843,4273,2027-03-24,499.0,Paid
39844,4273,2027-04-23,499.0,Paid
39845,4273,2027-05-23,499.0,Paid
39846,4273,2027-06-22,499.0,Paid
39847,4273,2027-07-22,499.0,Paid
39848,4273,2027-08-21,499.0,Paid
39849,4273,2027-09-20,499.0,Paid
39850,4273,2027-10-20,499.0,Paid
39851,4273,2027-11-19,499.0,Paid
39852,4273,2027-12-19,499.0,Refunded
39853,4273,2028-01-18,499.0,Failed
39854,4273,2028-02-17,499.0,Paid
39855,4273,2028-03-18,499.0,Paid
39856,4273,2028-04-17,499.0,Paid
39857,4273,2025-12-03,99.0,Paid
39858,4273,2026-01-02,99.0,Paid
39859,4273,2026-02-01,99.0,Paid
39860,4273,2026-03-03,99.0,Paid
39861,4273,2026-04-02,99.0,Paid
39862,4273,2026-05-02,99.0,Paid
39863,4273,2026-06-01,99.0,Paid
39864,4273,2026-07-01,99.0,Paid
39865,4273,2026-07-31,99.0,Paid
39866,4273,2026-08-30,99.0,Paid
39867,4273,2026-09-29,99.0,Paid
39868,4273,2026-10-29,99.0,Paid
39869,4273,2026-11-28,99.0,Failed
39870,4273,2026-12-28,99.0,Paid
39871,4273,2027-01-27,99.0,Paid
39872,4273,2027-02-26,99.0,Paid
39873,4274,2026-04-30,29.0,Paid
39874,4274,2026-05-30,29.0,Paid
39875,4274,2026-06-29,29.0,Paid
39876,4274,2026-07-29,29.0,Paid
39877,4274,2026-08-28,29.0,Paid
39878,4274,2026-09-27,29.0,Paid
39879,4274,2026-10-27,29.0,Paid
39880,4274,2026-11-26,29.0,Paid
39881,4274,2026-12-26,29.0,Paid
39882,4274,2027-01-25,29.0,Paid
39883,4274,2027-02-24,29.0,Paid
39884,4274,2027-03-26,29.0,Paid
39885,4275,2024-12-24,29.0,Paid
39886,4275,2025-01-23,29.0,Paid
39887,4275,2025-02-22,29.0,Paid
39888,4276,2026-10-18,29.0,Paid
39889,4276,2026-11-17,29.0,Paid
39890,4276,2026-12-17,29.0,Failed
39891,4276,2027-01-16,29.0,Paid
39892,4276,2027-02-15,29.0,Paid
39893,4276,2027-03-17,29.0,Paid
39894,4276,2026-06-13,99.0,Paid
39895,4276,2026-07-13,99.0,Paid
39896,4276,2026-08-12,99.0,Paid
39897,4276,2026-09-11,99.0,Paid
39898,4276,2026-10-11,99.0,Paid
39899,4276,2026-11-10,99.0,Paid
39900,4276,2026-12-10,99.0,Failed
39901,4276,2027-01-09,99.0,Paid
39902,4276,2027-02-08,99.0,Paid
39903,4276,2027-03-10,99.0,Paid
39904,4276,2027-04-09,99.0,Paid
39905,4277,2023-03-20,29.0,Paid
39906,4277,2023-04-19,29.0,Paid
39907,4277,2023-05-19,29.0,Paid
39908,4277,2023-06-18,29.0,Paid
39909,4277,2023-07-18,29.0,Paid
39910,4277,2023-08-17,29.0,Paid
39911,4277,2023-09-16,29.0,Paid
39912,4277,2023-10-16,29.0,Paid
39913,4277,2023-11-15,29.0,Paid
39914,4277,2023-12-15,29.0,Paid
39915,4277,2024-01-14,29.0,Paid
39916,4277,2024-02-13,29.0,Paid
39917,4277,2024-03-14,29.0,Paid
39918,4277,2024-04-13,29.0,Paid
39919,4277,2024-05-13,29.0,Paid
39920,4277,2024-06-12,29.0,Paid
39921,4277,2024-07-12,29.0,Paid
39922,4277,2024-08-11,29.0,Failed
39923,4277,2023-08-20,313.2,Failed
39924,4277,2023-09-19,313.2,Paid
39925,4277,2023-10-19,313.2,Paid
39926,4277,2023-11-18,313.2,Paid
39927,4277,2023-12-18,313.2,Paid
39928,4277,2024-01-17,313.2,Paid
39929,4277,2024-02-16,313.2,Paid
39930,4277,2024-03-17,313.2,Paid
39931,4277,2024-04-16,313.2,Paid
39932,4277,2024-05-16,313.2,Paid
39933,4277,2024-06-15,313.2,Paid
39934,4278,2025-10-01,5389.2,Paid
39935,4278,2025-10-31,5389.2,Paid
39936,4278,2025-11-30,5389.2,Refunded
39937,4278,2025-12-30,5389.2,Paid
39938,4279,2026-05-29,99.0,Refunded
39939,4279,2026-06-28,99.0,Paid
39940,4279,2026-07-28,99.0,Paid
39941,4279,2026-08-27,99.0,Paid
39942,4279,2026-09-26,99.0,Failed
39943,4279,2026-10-26,99.0,Paid
39944,4279,2026-11-25,99.0,Paid
39945,4279,2026-12-25,99.0,Paid
39946,4279,2027-01-24,99.0,Paid
39947,4279,2027-02-23,99.0,Refunded
39948,4279,2027-03-25,99.0,Paid
39949,4279,2027-04-24,99.0,Paid
39950,4279,2027-05-24,99.0,Refunded
39951,4279,2027-06-23,99.0,Paid
39952,4279,2027-07-23,99.0,Paid
39953,4279,2027-08-22,99.0,Paid
39954,4280,2023-10-19,313.2,Paid
39955,4280,2023-11-18,313.2,Paid
39956,4280,2023-12-18,313.2,Paid
39957,4280,2024-01-17,313.2,Paid
39958,4280,2024-02-16,313.2,Failed
39959,4280,2024-03-17,313.2,Paid
39960,4280,2024-04-16,313.2,Paid
39961,4280,2024-05-16,313.2,Paid
39962,4281,2023-07-10,29.0,Paid
39963,4281,2023-08-09,29.0,Paid
39964,4281,2023-09-08,29.0,Paid
39965,4282,2023-10-28,99.0,Paid
39966,4282,2023-11-27,99.0,Failed
39967,4282,2023-12-27,99.0,Paid
39968,4282,2024-01-26,99.0,Paid
39969,4282,2024-02-25,99.0,Paid
39970,4283,2025-05-28,29.0,Paid
39971,4283,2025-06-27,29.0,Paid
39972,4283,2025-07-27,29.0,Paid
39973,4283,2025-08-26,29.0,Paid
39974,4283,2025-09-25,29.0,Paid
39975,4283,2025-10-25,29.0,Paid
39976,4283,2025-11-24,29.0,Paid
39977,4283,2025-12-24,29.0,Refunded
39978,4283,2026-01-23,29.0,Paid
39979,4283,2026-02-22,29.0,Refunded
39980,4283,2026-03-24,29.0,Paid
39981,4284,2023-10-27,29.0,Paid
39982,4284,2023-11-26,29.0,Paid
39983,4284,2023-12-26,29.0,Paid
39984,4284,2024-01-25,29.0,Paid
39985,4284,2023-09-01,313.2,Paid
39986,4284,2023-10-01,313.2,Paid
39987,4284,2023-10-31,313.2,Paid
39988,4284,2023-11-30,313.2,Paid
39989,4284,2023-12-30,313.2,Paid
39990,4284,2024-01-29,313.2,Paid
39991,4284,2024-02-28,313.2,Paid
39992,4284,2024-03-29,313.2,Paid
39993,4284,2024-04-28,313.2,Paid
39994,4284,2024-05-28,313.2,Paid
39995,4284,2024-06-27,313.2,Paid
39996,4284,2024-07-27,313.2,Paid
39997,4284,2024-08-26,313.2,Paid
39998,4284,2024-09-25,313.2,Paid
39999,4285,2026-07-01,99.0,Paid
40000,4285,2026-07-31,99.0,Paid
40001,4286,2023-05-24,29.0,Paid
40002,4286,2023-06-23,29.0,Refunded
40003,4286,2023-07-23,29.0,Paid
40004,4286,2023-08-22,29.0,Paid
40005,4287,2025-02-13,499.0,Paid
40006,4287,2025-03-15,499.0,Paid
40007,4287,2025-04-14,499.0,Paid
40008,4287,2025-05-14,499.0,Paid
40009,4287,2025-06-13,499.0,Paid
40010,4288,2023-01-13,99.0,Paid
40011,4288,2023-02-12,99.0,Paid
40012,4288,2023-03-14,99.0,Refunded
40013,4288,2023-04-13,99.0,Paid
40014,4288,2023-05-13,99.0,Paid
40015,4288,2023-06-12,99.0,Paid
40016,4288,2023-07-12,99.0,Paid
40017,4288,2023-08-11,99.0,Paid
40018,4288,2023-09-10,99.0,Paid
40019,4288,2023-10-10,99.0,Failed
40020,4288,2023-11-09,99.0,Paid
40021,4288,2023-12-09,99.0,Paid
40022,4288,2024-01-08,99.0,Paid
40023,4288,2024-02-07,99.0,Paid
40024,4288,2024-03-08,99.0,Paid
40025,4289,2023-11-19,313.2,Paid
40026,4289,2023-12-19,313.2,Paid
40027,4289,2024-01-18,313.2,Paid
40028,4289,2024-02-17,313.2,Paid
40029,4289,2024-03-18,313.2,Paid
40030,4289,2024-04-17,313.2,Paid
40031,4289,2024-05-17,313.2,Paid
40032,4289,2024-06-16,313.2,Paid
40033,4289,2024-07-16,313.2,Paid
40034,4289,2024-08-15,313.2,Paid
40035,4289,2024-09-14,313.2,Paid
40036,4289,2024-10-14,313.2,Paid
40037,4289,2024-11-13,313.2,Paid
40038,4289,2024-12-13,313.2,Refunded
40039,4289,2025-01-12,313.2,Paid
40040,4290,2026-05-23,29.0,Paid
40041,4290,2026-06-22,29.0,Paid
40042,4290,2026-07-22,29.0,Paid
40043,4290,2026-08-21,29.0,Paid
40044,4291,2025-08-29,313.2,Paid
40045,4291,2025-09-28,313.2,Paid
40046,4291,2025-10-28,313.2,Paid
40047,4291,2025-11-27,313.2,Paid
40048,4291,2025-12-27,313.2,Paid
40049,4291,2026-01-26,313.2,Paid
40050,4291,2026-02-25,313.2,Paid
40051,4291,2026-03-27,313.2,Refunded
40052,4291,2026-04-26,313.2,Paid
40053,4291,2026-05-26,313.2,Refunded
40054,4291,2026-06-25,313.2,Paid
40055,4291,2026-07-25,313.2,Paid
40056,4292,2025-08-03,1069.2,Paid
40057,4292,2025-09-02,1069.2,Paid
40058,4292,2025-10-02,1069.2,Paid
40059,4292,2025-11-01,1069.2,Refunded
40060,4292,2025-12-01,1069.2,Paid
40061,4292,2025-12-31,1069.2,Paid
40062,4292,2026-01-30,1069.2,Paid
40063,4292,2026-03-01,1069.2,Paid
40064,4293,2024-08-15,29.0,Paid
40065,4293,2024-09-14,29.0,Paid
40066,4293,2024-10-14,29.0,Paid
40067,4293,2024-11-13,29.0,Paid
40068,4293,2024-12-13,29.0,Paid
40069,4293,2024-09-22,29.0,Paid
40070,4293,2024-10-22,29.0,Paid
40071,4293,2024-11-21,29.0,Paid
40072,4293,2024-12-21,29.0,Paid
40073,4293,2025-01-20,29.0,Paid
40074,4293,2025-02-19,29.0,Paid
40075,4293,2025-03-21,29.0,Paid
40076,4293,2025-04-20,29.0,Paid
40077,4293,2025-05-20,29.0,Paid
40078,4293,2025-06-19,29.0,Paid
40079,4293,2025-07-19,29.0,Paid
40080,4293,2025-08-18,29.0,Paid
40081,4293,2025-09-17,29.0,Paid
40082,4293,2025-10-17,29.0,Paid
40083,4293,2025-11-16,29.0,Paid
40084,4293,2025-12-16,29.0,Paid
40085,4293,2026-01-15,29.0,Paid
40086,4294,2023-06-04,99.0,Paid
40087,4294,2023-07-04,99.0,Paid
40088,4294,2023-08-03,99.0,Paid
40089,4294,2023-09-02,99.0,Paid
40090,4294,2023-10-02,99.0,Paid
40091,4294,2023-11-01,99.0,Paid
40092,4294,2023-12-01,99.0,Paid
40093,4294,2023-12-31,99.0,Paid
40094,4294,2024-01-30,99.0,Paid
40095,4294,2024-02-29,99.0,Paid
40096,4295,2026-12-27,29.0,Paid
40097,4295,2027-01-26,29.0,Paid
40098,4295,2027-02-25,29.0,Paid
40099,4295,2027-03-27,29.0,Paid
40100,4295,2027-04-26,29.0,Paid
40101,4295,2027-05-26,29.0,Paid
40102,4295,2027-06-25,29.0,Paid
40103,4295,2027-07-25,29.0,Paid
40104,4295,2027-08-24,29.0,Paid
40105,4296,2027-04-08,1069.2,Paid
40106,4296,2027-05-08,1069.2,Paid
40107,4296,2027-06-07,1069.2,Paid
40108,4296,2027-07-07,1069.2,Failed
40109,4296,2027-08-06,1069.2,Failed
40110,4296,2026-09-14,29.0,Paid
40111,4296,2026-10-14,29.0,Paid
40112,4296,2026-11-13,29.0,Paid
40113,4296,2026-12-13,29.0,Paid
40114,4296,2027-01-12,29.0,Paid
40115,4296,2027-02-11,29.0,Refunded
40116,4296,2027-03-13,29.0,Paid
40117,4296,2027-04-12,29.0,Paid
40118,4296,2027-05-12,29.0,Paid
40119,4296,2027-06-11,29.0,Paid
40120,4296,2027-07-11,29.0,Paid
40121,4297,2023-04-26,29.0,Paid
40122,4297,2023-05-26,29.0,Paid
40123,4297,2023-06-25,29.0,Paid
40124,4297,2023-07-25,29.0,Paid
40125,4297,2023-08-24,29.0,Paid
40126,4297,2023-09-23,29.0,Paid
40127,4297,2023-10-23,29.0,Paid
40128,4297,2023-11-22,29.0,Paid
40129,4298,2025-08-13,313.2,Paid
40130,4298,2025-09-12,313.2,Paid
40131,4298,2025-10-12,313.2,Refunded
40132,4298,2025-11-11,313.2,Paid
40133,4298,2025-12-11,313.2,Paid
40134,4298,2026-01-10,313.2,Failed
40135,4298,2026-02-09,313.2,Paid
40136,4298,2026-03-11,313.2,Paid
40137,4298,2026-04-10,313.2,Paid
40138,4298,2026-05-10,313.2,Paid
40139,4298,2026-06-09,313.2,Paid
40140,4298,2026-07-09,313.2,Paid
40141,4298,2026-08-08,313.2,Paid
40142,4299,2024-09-20,29.0,Paid
40143,4299,2024-10-20,29.0,Paid
40144,4299,2024-11-19,29.0,Paid
40145,4299,2024-12-19,29.0,Paid
40146,4299,2025-01-18,29.0,Paid
40147,4299,2025-02-17,29.0,Paid
40148,4299,2025-03-19,29.0,Paid
40149,4299,2025-04-18,29.0,Paid
40150,4299,2025-05-09,29.0,Paid
40151,4299,2025-06-08,29.0,Paid
40152,4299,2025-07-08,29.0,Paid
40153,4299,2025-08-07,29.0,Paid
40154,4299,2025-09-06,29.0,Paid
40155,4299,2025-10-06,29.0,Failed
40156,4299,2025-11-05,29.0,Paid
40157,4299,2025-12-05,29.0,Paid
40158,4299,2026-01-04,29.0,Paid
40159,4299,2026-02-03,29.0,Failed
40160,4299,2026-03-05,29.0,Paid
40161,4300,2023-08-16,29.0,Refunded
40162,4300,2023-09-15,29.0,Paid
40163,4300,2023-10-15,29.0,Paid
40164,4300,2023-11-14,29.0,Paid
40165,4300,2023-12-14,29.0,Paid
40166,4300,2024-01-13,29.0,Paid
40167,4300,2024-02-12,29.0,Paid
40168,4300,2024-03-13,29.0,Refunded
40169,4301,2026-10-04,29.0,Paid
40170,4301,2026-11-03,29.0,Paid
40171,4301,2026-12-03,29.0,Paid
40172,4301,2027-01-02,29.0,Paid
40173,4301,2027-02-01,29.0,Paid
40174,4301,2027-03-03,29.0,Paid
40175,4301,2027-04-02,29.0,Paid
40176,4301,2027-05-02,29.0,Paid
40177,4301,2027-06-01,29.0,Paid
40178,4301,2027-07-01,29.0,Paid
40179,4301,2027-07-31,29.0,Paid
40180,4301,2027-08-30,29.0,Paid
40181,4301,2027-01-04,29.0,Paid
40182,4301,2027-02-03,29.0,Paid
40183,4301,2027-03-05,29.0,Paid
40184,4301,2027-04-04,29.0,Paid
40185,4301,2027-05-04,29.0,Paid
40186,4301,2027-06-03,29.0,Paid
40187,4301,2027-07-03,29.0,Paid
40188,4301,2027-08-02,29.0,Paid
40189,4301,2027-09-01,29.0,Paid
40190,4301,2027-10-01,29.0,Failed
40191,4301,2027-10-31,29.0,Paid
40192,4301,2027-11-30,29.0,Paid
40193,4302,2025-05-29,29.0,Paid
40194,4302,2025-06-28,29.0,Refunded
40195,4302,2025-07-28,29.0,Paid
40196,4302,2025-08-27,29.0,Paid
40197,4302,2025-09-26,29.0,Paid
40198,4302,2025-10-26,29.0,Paid
40199,4302,2025-11-25,29.0,Paid
40200,4303,2025-02-19,499.0,Paid
40201,4304,2023-01-15,1069.2,Paid
40202,4304,2023-02-14,1069.2,Paid
40203,4304,2023-03-16,1069.2,Paid
40204,4304,2023-04-15,1069.2,Paid
40205,4304,2023-05-15,1069.2,Paid
40206,4304,2023-06-14,1069.2,Failed
40207,4304,2023-07-14,1069.2,Paid
40208,4304,2023-08-13,1069.2,Paid
40209,4304,2023-09-12,1069.2,Paid
40210,4304,2023-10-02,313.2,Paid
40211,4304,2023-11-01,313.2,Paid
40212,4304,2023-12-01,313.2,Paid
40213,4304,2023-12-31,313.2,Paid
40214,4304,2024-01-30,313.2,Paid
40215,4304,2024-02-29,313.2,Paid
40216,4304,2024-03-30,313.2,Refunded
40217,4304,2024-04-29,313.2,Paid
40218,4304,2024-05-29,313.2,Paid
40219,4304,2024-06-28,313.2,Failed
40220,4304,2024-07-28,313.2,Paid
40221,4304,2024-08-27,313.2,Paid
40222,4304,2024-09-26,313.2,Paid
40223,4305,2025-08-02,499.0,Paid
40224,4305,2025-09-01,499.0,Paid
40225,4305,2025-10-01,499.0,Paid
40226,4305,2025-10-31,499.0,Paid
40227,4305,2025-11-30,499.0,Paid
40228,4305,2025-12-30,499.0,Paid
40229,4305,2026-01-29,499.0,Paid
40230,4305,2026-02-28,499.0,Paid
40231,4305,2026-03-30,499.0,Paid
40232,4305,2026-04-29,499.0,Failed
40233,4305,2026-05-29,499.0,Failed
40234,4306,2022-10-31,99.0,Paid
40235,4306,2022-11-30,99.0,Paid
40236,4306,2022-12-30,99.0,Paid
40237,4306,2023-01-29,99.0,Paid
40238,4306,2023-02-28,99.0,Paid
40239,4306,2023-03-30,99.0,Paid
40240,4306,2023-04-29,99.0,Refunded
40241,4306,2023-05-29,99.0,Failed
40242,4306,2023-06-28,99.0,Paid
40243,4306,2023-07-28,99.0,Paid
40244,4306,2023-08-27,99.0,Paid
40245,4306,2023-09-26,99.0,Failed
40246,4307,2024-12-29,313.2,Paid
40247,4307,2025-01-28,313.2,Paid
40248,4307,2025-02-27,313.2,Paid
40249,4307,2025-03-29,313.2,Paid
40250,4307,2025-04-28,313.2,Failed
40251,4307,2025-05-28,313.2,Paid
40252,4307,2024-12-20,499.0,Paid
40253,4307,2025-01-19,499.0,Paid
40254,4307,2025-02-18,499.0,Paid
40255,4308,2023-03-05,29.0,Paid
40256,4308,2023-04-04,29.0,Paid
40257,4308,2023-05-04,29.0,Paid
40258,4308,2023-06-03,29.0,Paid
40259,4308,2023-07-03,29.0,Paid
40260,4308,2023-08-02,29.0,Paid
40261,4308,2023-09-01,29.0,Paid
40262,4308,2023-10-01,29.0,Paid
40263,4308,2023-12-07,99.0,Paid
40264,4308,2024-01-06,99.0,Paid
40265,4308,2024-02-05,99.0,Paid
40266,4308,2024-03-06,99.0,Paid
40267,4308,2024-04-05,99.0,Paid
40268,4308,2024-05-05,99.0,Paid
40269,4308,2024-06-04,99.0,Paid
40270,4308,2024-07-04,99.0,Paid
40271,4308,2024-08-03,99.0,Paid
40272,4308,2024-09-02,99.0,Refunded
40273,4309,2023-04-21,499.0,Paid
40274,4309,2023-05-21,499.0,Paid
40275,4309,2023-06-20,499.0,Paid
40276,4309,2023-07-20,499.0,Paid
40277,4309,2023-08-19,499.0,Paid
40278,4309,2023-09-18,499.0,Paid
40279,4309,2023-10-18,499.0,Paid
40280,4309,2023-11-17,499.0,Paid
40281,4309,2023-12-17,499.0,Paid
40282,4309,2024-01-16,499.0,Paid
40283,4309,2024-02-15,499.0,Paid
40284,4309,2024-03-16,499.0,Paid
40285,4309,2024-04-15,499.0,Paid
40286,4309,2024-05-15,499.0,Failed
40287,4309,2024-06-14,499.0,Paid
40288,4309,2024-07-14,499.0,Failed
40289,4309,2024-08-13,499.0,Paid
40290,4309,2024-09-12,499.0,Failed
40291,4310,2025-08-07,29.0,Paid
40292,4310,2025-09-06,29.0,Paid
40293,4310,2025-10-06,29.0,Paid
40294,4310,2025-11-05,29.0,Paid
40295,4310,2025-12-05,29.0,Paid
40296,4310,2026-01-04,29.0,Paid
40297,4310,2026-02-03,29.0,Paid
40298,4310,2026-03-05,29.0,Paid
40299,4310,2026-04-04,29.0,Paid
40300,4310,2026-05-04,29.0,Paid
40301,4311,2023-10-07,29.0,Paid
40302,4311,2023-11-06,29.0,Paid
40303,4311,2023-12-06,29.0,Paid
40304,4311,2024-01-05,29.0,Paid
40305,4311,2024-02-04,29.0,Paid
40306,4311,2024-03-05,29.0,Paid
40307,4311,2024-04-04,29.0,Refunded
40308,4311,2024-05-04,29.0,Paid
40309,4311,2024-06-03,29.0,Paid
40310,4311,2024-07-03,29.0,Failed
40311,4311,2024-08-02,29.0,Paid
40312,4311,2024-09-01,29.0,Paid
40313,4311,2024-10-01,29.0,Paid
40314,4311,2024-10-31,29.0,Paid
40315,4311,2023-12-19,313.2,Paid
40316,4311,2024-01-18,313.2,Paid
40317,4312,2027-05-19,29.0,Paid
40318,4312,2027-06-18,29.0,Paid
40319,4312,2027-07-18,29.0,Paid
40320,4312,2027-08-17,29.0,Paid
40321,4312,2027-09-16,29.0,Paid
40322,4312,2027-10-16,29.0,Paid
40323,4312,2027-11-15,29.0,Paid
40324,4312,2027-12-15,29.0,Paid
40325,4312,2028-01-14,29.0,Paid
40326,4312,2028-02-13,29.0,Paid
40327,4312,2028-03-14,29.0,Paid
40328,4312,2028-04-13,29.0,Paid
40329,4312,2028-05-13,29.0,Paid
40330,4312,2028-06-12,29.0,Paid
40331,4312,2028-07-12,29.0,Paid
40332,4312,2028-08-11,29.0,Paid
40333,4312,2027-05-31,99.0,Paid
40334,4312,2027-06-30,99.0,Paid
40335,4312,2027-07-30,99.0,Paid
40336,4312,2027-08-29,99.0,Paid
40337,4312,2027-09-28,99.0,Refunded
40338,4312,2027-10-28,99.0,Paid
40339,4312,2027-11-27,99.0,Paid
40340,4313,2024-04-19,1069.2,Paid
40341,4313,2024-05-19,1069.2,Paid
40342,4313,2024-06-18,1069.2,Paid
40343,4313,2024-07-18,1069.2,Paid
40344,4313,2024-08-17,1069.2,Paid
40345,4313,2024-09-16,1069.2,Paid
40346,4313,2024-10-16,1069.2,Paid
40347,4313,2024-11-15,1069.2,Paid
40348,4313,2024-12-15,1069.2,Paid
40349,4313,2025-01-14,1069.2,Paid
40350,4313,2025-02-13,1069.2,Paid
40351,4313,2025-03-15,1069.2,Paid
40352,4314,2025-02-25,99.0,Paid
40353,4314,2025-03-27,99.0,Paid
40354,4314,2025-04-26,99.0,Paid
40355,4314,2025-05-26,99.0,Failed
40356,4314,2025-06-25,99.0,Paid
40357,4314,2025-07-25,99.0,Failed
40358,4314,2025-08-24,99.0,Paid
40359,4314,2025-09-23,99.0,Paid
40360,4314,2025-10-23,99.0,Paid
40361,4314,2025-11-22,99.0,Paid
40362,4314,2025-12-22,99.0,Paid
40363,4314,2026-01-21,99.0,Paid
40364,4314,2026-02-20,99.0,Paid
40365,4314,2026-03-22,99.0,Paid
40366,4314,2026-04-21,99.0,Failed
40367,4314,2026-05-21,99.0,Paid
40368,4314,2026-06-20,99.0,Paid
40369,4314,2026-07-20,99.0,Paid
40370,4314,2025-05-16,1069.2,Paid
40371,4314,2025-06-15,1069.2,Paid
40372,4314,2025-07-15,1069.2,Paid
40373,4314,2025-08-14,1069.2,Paid
40374,4314,2025-09-13,1069.2,Failed
40375,4314,2025-10-13,1069.2,Failed
40376,4314,2025-11-12,1069.2,Paid
40377,4314,2025-12-12,1069.2,Paid
40378,4314,2026-01-11,1069.2,Paid
40379,4314,2026-02-10,1069.2,Paid
40380,4314,2026-03-12,1069.2,Paid
40381,4314,2026-04-11,1069.2,Paid
40382,4314,2026-05-11,1069.2,Paid
40383,4314,2026-06-10,1069.2,Paid
40384,4314,2026-07-10,1069.2,Paid
40385,4314,2026-08-09,1069.2,Paid
40386,4314,2026-09-08,1069.2,Paid
40387,4314,2026-10-08,1069.2,Paid
40388,4315,2023-12-13,29.0,Paid
40389,4315,2024-01-12,29.0,Paid
40390,4315,2024-02-11,29.0,Refunded
40391,4315,2024-03-12,29.0,Paid
40392,4315,2024-04-11,29.0,Paid
40393,4315,2024-05-11,29.0,Paid
40394,4315,2024-06-10,29.0,Paid
40395,4315,2024-07-10,29.0,Paid
40396,4315,2024-08-09,29.0,Paid
40397,4315,2024-09-08,29.0,Paid
40398,4315,2024-10-08,29.0,Paid
40399,4315,2024-11-07,29.0,Refunded
40400,4316,2025-12-04,29.0,Paid
40401,4316,2026-01-03,29.0,Paid
40402,4316,2026-02-02,29.0,Paid
40403,4316,2026-03-04,29.0,Paid
40404,4316,2026-04-03,29.0,Paid
40405,4316,2026-05-03,29.0,Paid
40406,4317,2025-11-07,313.2,Paid
40407,4317,2025-12-07,313.2,Paid
40408,4317,2026-01-06,313.2,Paid
40409,4317,2026-02-05,313.2,Paid
40410,4317,2026-03-07,313.2,Paid
40411,4317,2026-04-06,313.2,Paid
40412,4317,2026-05-06,313.2,Paid
40413,4317,2026-06-05,313.2,Paid
40414,4317,2026-07-05,313.2,Paid
40415,4318,2025-04-24,99.0,Paid
40416,4318,2025-05-24,99.0,Failed
40417,4318,2025-06-23,99.0,Paid
40418,4318,2025-07-23,99.0,Paid
40419,4318,2025-08-22,99.0,Paid
40420,4318,2025-06-06,313.2,Failed
40421,4318,2025-07-06,313.2,Paid
40422,4318,2025-08-05,313.2,Refunded
40423,4318,2025-09-04,313.2,Paid
40424,4318,2025-10-04,313.2,Paid
40425,4318,2025-11-03,313.2,Paid
40426,4318,2025-12-03,313.2,Paid
40427,4318,2026-01-02,313.2,Paid
40428,4318,2026-02-01,313.2,Refunded
40429,4319,2025-07-22,29.0,Paid
40430,4319,2025-08-21,29.0,Paid
40431,4319,2025-09-20,29.0,Paid
40432,4319,2025-10-20,29.0,Failed
40433,4319,2025-11-19,29.0,Paid
40434,4319,2025-12-19,29.0,Paid
40435,4320,2023-01-18,99.0,Paid
40436,4320,2023-02-17,99.0,Paid
40437,4320,2023-03-19,99.0,Paid
40438,4320,2023-04-18,99.0,Failed
40439,4320,2023-05-18,99.0,Paid
40440,4320,2023-06-04,29.0,Paid
40441,4320,2023-07-04,29.0,Paid
40442,4320,2023-08-03,29.0,Paid
40443,4320,2023-09-02,29.0,Paid
40444,4320,2023-10-02,29.0,Paid
40445,4320,2023-11-01,29.0,Paid
40446,4320,2023-12-01,29.0,Paid
