ticket_id,customer_id,created_date,priority,status
8876,5780,2024-05-10,High,Closed
8877,5950,2023-11-04,Low,Closed
8878,2011,2024-03-09,Low,Closed
8879,2933,2024-01-21,Medium,Closed
8880,5048,2025-03-04,Medium,Closed
8881,4646,2026-05-06,Medium,Closed
8882,2569,2025-12-16,Medium,Closed
8883,5590,2024-04-07,Medium,Closed
8884,1908,2025-05-18,Medium,Closed
8885,2525,2025-12-02,Medium,In Progress
8886,5614,2023-10-27,Low,Closed
8887,3036,2024-02-14,Medium,Closed
8888,1159,2026-04-05,Low,Closed
8889,2987,2025-01-20,Low,Closed
8890,5204,2023-09-29,Low,Closed
8891,4782,2024-04-12,Low,Closed
8892,5618,2023-08-18,Low,In Progress
8893,5931,2023-11-07,High,In Progress
8894,1423,2023-10-11,Medium,Closed
8895,1534,2023-10-24,Medium,Closed
8896,5825,2025-11-23,Low,Closed
8897,3703,2023-12-04,Critical,Closed
8898,4140,2024-12-09,Critical,Closed
8899,3175,2025-09-10,High,Closed
8900,4274,2026-02-19,High,Closed
8901,2480,2024-05-21,Low,Closed
8902,1118,2024-06-08,Critical,In Progress
8903,3736,2024-11-29,Low,Closed
8904,3265,2026-01-26,High,Open
8905,4351,2024-02-12,High,Closed
8906,2771,2024-04-15,Low,Closed
8907,1599,2024-09-01,Low,Open
8908,1569,2026-03-06,Critical,Closed
8909,4642,2024-09-04,Medium,Closed
8910,3362,2024-09-09,Critical,Closed
8911,3785,2024-05-12,Critical,Closed
8912,4293,2025-02-16,Medium,Open
8913,5091,2026-01-26,Low,In Progress
8914,4595,2025-08-02,High,In Progress
8915,3869,2024-12-17,Medium,Closed
8916,2906,2026-04-25,Medium,Closed
8917,1890,2024-12-31,Low,Closed
8918,5842,2023-12-29,Medium,Closed
8919,1427,2023-10-22,Medium,Closed
8920,5198,2025-12-28,Low,Closed
8921,1611,2024-11-09,Medium,Closed
8922,1949,2026-06-24,Low,Closed
8923,5881,2024-12-12,Low,Closed
8924,4295,2024-07-12,Low,Closed
8925,4088,2025-02-18,Low,Closed
8926,3603,2024-06-28,High,Closed
8927,2906,2025-08-13,Medium,Closed
8928,5941,2025-11-23,Low,Closed
8929,4205,2026-06-05,Low,Closed
8930,1827,2023-07-16,High,Closed
8931,1261,2024-05-12,Critical,Closed
8932,3615,2025-07-05,Low,Closed
8933,5801,2024-05-25,Critical,Closed
8934,4968,2025-04-30,High,Closed
8935,2559,2026-01-10,Critical,Closed
8936,5827,2026-06-10,Medium,Closed
8937,4397,2025-09-28,Medium,Closed
8938,5498,2023-07-01,High,Closed
8939,5797,2024-11-15,Low,Open
8940,1586,2026-06-16,Medium,Open
8941,4302,2025-07-16,Medium,In Progress
8942,1447,2025-09-19,Medium,Closed
8943,1305,2024-03-27,High,Closed
8944,1097,2025-08-06,Medium,Closed
8945,4292,2025-09-02,Medium,Open
8946,4792,2024-02-22,Medium,Closed
8947,1517,2024-02-01,Low,In Progress
8948,3805,2024-02-05,Medium,Closed
8949,5983,2025-11-02,High,Closed
8950,2877,2024-06-17,Critical,Closed
8951,2302,2023-11-17,Medium,Closed
8952,5845,2025-01-26,Low,Closed
8953,3205,2025-03-08,High,Closed
8954,1111,2024-01-04,Low,In Progress
8955,3928,2025-02-28,Medium,Closed
8956,3093,2025-07-08,Low,In Progress
8957,2163,2025-11-22,Critical,Closed
8958,1567,2026-02-09,High,Closed
8959,4928,2024-04-06,Critical,Closed
8960,3033,2024-02-28,Medium,Closed
8961,1892,2023-10-16,Low,In Progress
8962,5840,2025-01-29,Low,Closed
8963,2679,2025-11-10,Critical,In Progress
8964,2109,2025-01-29,Low,Closed
8965,4797,2025-09-21,High,Closed
8966,3722,2026-04-14,Medium,Closed
8967,5414,2026-05-02,Medium,In Progress
8968,2296,2026-01-31,Medium,Closed
8969,2243,2026-05-31,Medium,Closed
8970,4573,2025-12-06,Medium,Closed
8971,5247,2023-12-09,Low,Closed
8972,3217,2026-05-20,Low,In Progress
8973,1316,2024-10-15,High,Closed
8974,5912,2026-02-01,Medium,Closed
8975,5555,2024-07-21,High,Open
8976,4332,2024-10-14,Low,Closed
8977,3939,2025-03-19,Low,Closed
8978,3735,2024-11-26,Low,Closed
8979,5690,2024-11-26,High,Closed
8980,4664,2023-11-25,Medium,Closed
8981,5593,2025-06-12,Medium,Closed
8982,4246,2024-08-21,High,Closed
8983,2543,2025-09-29,High,Closed
8984,2298,2024-03-23,Low,Closed
8985,5845,2026-02-09,Medium,Closed
8986,5228,2023-07-07,High,In Progress
8987,1012,2025-07-27,Low,Open
8988,3242,2024-05-20,Medium,In Progress
8989,5928,2023-12-09,Low,Closed
8990,4389,2026-03-18,Low,Closed
8991,3838,2024-03-15,High,Closed
8992,5105,2026-06-12,Medium,Closed
8993,4436,2025-09-02,Low,In Progress
8994,2626,2024-01-20,Low,Closed
8995,4120,2026-03-29,Critical,Closed
8996,5713,2025-11-18,Low,Closed
8997,5340,2025-10-12,Medium,Closed
8998,3718,2024-11-01,Medium,Closed
8999,1284,2025-03-02,Low,Closed
9000,5632,2023-08-20,High,Closed
9001,5223,2025-06-28,Medium,Open
9002,5298,2026-06-09,Critical,Closed
9003,5924,2025-05-16,High,Closed
9004,1389,2025-09-03,Medium,Closed
9005,3898,2024-03-23,Medium,Closed
9006,1647,2024-05-29,Low,Open
9007,2171,2024-12-09,Medium,Closed
9008,4224,2026-03-14,Low,Closed
9009,1627,2024-04-10,High,In Progress
9010,5233,2023-08-27,Low,Closed
9011,3287,2025-09-19,Critical,Closed
9012,1661,2025-06-15,High,Closed
9013,3320,2025-01-02,Medium,Open
9014,5602,2026-02-05,High,Closed
9015,2125,2023-07-10,High,Closed
9016,5661,2023-11-29,High,Closed
9017,1068,2024-03-20,Medium,Closed
9018,1573,2023-12-27,Low,Closed
9019,1315,2024-07-14,Medium,Closed
9020,3087,2026-01-14,High,In Progress
9021,5871,2023-11-30,Critical,Closed
9022,3190,2026-02-28,Critical,Closed
9023,5297,2023-08-31,High,Closed
9024,4274,2024-01-12,High,In Progress
9025,2806,2023-10-15,Medium,Closed
9026,5586,2026-05-22,High,Closed
9027,5003,2025-10-24,Low,In Progress
9028,5188,2024-01-09,Low,Closed
9029,3735,2024-03-21,Medium,Closed
9030,1684,2023-11-13,High,Closed
9031,5958,2025-09-07,Low,Closed
9032,3565,2024-04-13,Low,Closed
9033,1062,2024-08-03,Low,Closed
9034,3354,2026-02-07,Low,Closed
9035,2395,2023-12-06,Medium,Closed
9036,4986,2025-05-05,High,In Progress
9037,5369,2026-01-05,Low,Closed
9038,3839,2025-02-28,High,Closed
9039,3055,2024-05-21,High,Open
9040,2835,2023-08-04,Medium,In Progress
9041,3258,2026-03-07,Medium,Closed
9042,1925,2024-04-24,Medium,Open
9043,2781,2024-06-15,Medium,Closed
9044,2070,2024-04-26,Medium,Open
9045,1598,2023-07-05,Medium,Closed
9046,4836,2023-07-10,Low,Closed
9047,2597,2026-06-19,Critical,Closed
9048,4879,2025-06-16,Medium,Open
9049,2490,2024-08-28,Medium,Closed
9050,4569,2024-07-25,Low,Closed
9051,1001,2026-05-26,Critical,Closed
9052,2659,2025-07-20,Medium,In Progress
9053,5520,2025-08-03,Medium,Open
9054,1122,2026-05-03,High,Open
9055,2821,2025-07-03,Low,Closed
9056,1919,2024-08-14,Medium,Closed
9057,5776,2025-06-16,Low,Closed
9058,2981,2025-01-17,Critical,Open
9059,3959,2025-10-26,Low,Closed
9060,5645,2024-01-16,High,Closed
9061,5884,2023-11-14,Medium,Closed
9062,1849,2024-02-19,Medium,Closed
9063,5540,2023-09-04,Medium,In Progress
9064,4888,2023-09-27,Medium,Closed
9065,2031,2023-07-07,Low,Closed
9066,4260,2025-07-04,Medium,Closed
9067,1331,2026-02-05,Medium,Closed
9068,1092,2025-11-09,Medium,Closed
9069,4655,2025-07-28,High,Closed
9070,2780,2023-10-29,High,Closed
9071,3562,2024-01-16,High,Closed
9072,3606,2025-07-01,Low,In Progress
9073,5757,2023-07-18,High,Closed
9074,1439,2026-03-10,Medium,Closed
9075,2429,2026-01-30,Low,Closed
9076,5938,2024-11-05,Medium,Open
9077,4070,2026-03-25,Low,Closed
9078,1038,2024-12-15,Medium,Closed
9079,5896,2026-01-14,Medium,Closed
9080,4209,2026-05-11,Low,In Progress
9081,4145,2023-11-07,Low,Open
9082,4029,2024-02-29,Medium,Closed
9083,1996,2025-04-06,Low,Closed
9084,4468,2025-09-11,Low,In Progress
9085,5200,2025-07-09,Medium,In Progress
9086,2510,2024-10-14,Low,In Progress
9087,5300,2024-02-01,Medium,Closed
9088,4142,2025-07-11,High,Closed
9089,3478,2025-03-16,High,Closed
9090,5032,2023-10-23,Low,Closed
9091,4091,2024-05-21,High,Closed
9092,1360,2024-02-13,High,Closed
9093,1697,2025-11-20,High,Closed
9094,3563,2025-02-13,Low,Closed
9095,2403,2025-01-22,Critical,Closed
9096,1853,2024-06-20,Low,Closed
9097,3868,2024-01-14,High,Closed
9098,3054,2026-02-09,Medium,Closed
9099,1650,2026-03-17,High,Closed
9100,3222,2024-04-25,Low,Closed
9101,5080,2025-09-10,Medium,Closed
9102,4606,2025-11-02,Medium,Closed
9103,2312,2025-02-27,Low,Closed
9104,3414,2025-10-31,Low,Closed
9105,3079,2023-09-29,Low,In Progress
9106,5580,2023-10-31,Medium,Closed
9107,3336,2025-09-14,High,Closed
9108,4780,2025-07-18,Medium,Closed
9109,2226,2024-04-27,Low,Closed
9110,5386,2023-11-14,Low,In Progress
9111,2676,2024-01-09,High,Closed
9112,1598,2025-01-02,Low,Closed
9113,5773,2023-12-16,Low,Closed
9114,1215,2023-08-17,Low,Closed
9115,3932,2023-08-07,Medium,Closed
9116,3119,2024-05-07,Low,Closed
9117,4996,2026-05-30,High,Closed
9118,3638,2024-12-20,Low,Closed
9119,5949,2024-12-06,Medium,Closed
9120,2859,2026-03-24,High,Closed
9121,1395,2025-08-13,Low,Closed
9122,5243,2025-01-20,Low,Closed
9123,3062,2026-06-01,Critical,Closed
9124,5233,2026-02-27,Low,Closed
9125,4446,2025-07-26,Low,Closed
9126,3319,2024-03-06,High,In Progress
9127,4304,2024-10-18,Low,Closed
9128,5219,2026-05-14,Medium,In Progress
9129,4165,2025-11-28,Low,Closed
9130,3228,2025-09-29,Critical,Closed
9131,3223,2025-02-03,High,Closed
9132,3602,2024-05-24,High,In Progress
9133,3778,2025-12-14,Low,Closed
9134,3045,2023-10-29,Medium,In Progress
9135,5700,2024-05-15,Medium,Open
9136,2705,2026-01-28,Low,Closed
9137,2910,2024-09-19,Medium,Closed
9138,2866,2025-08-04,Low,Closed
9139,4281,2024-03-02,Low,Closed
9140,2142,2025-04-21,Low,Closed
9141,5848,2025-04-08,Low,Closed
9142,1495,2025-04-09,Low,Closed
9143,1644,2023-11-20,Medium,Open
9144,2236,2025-02-10,Medium,Closed
9145,3741,2026-02-24,Low,Closed
9146,4257,2025-06-25,High,Closed
9147,4768,2023-07-23,Medium,Open
9148,1166,2023-07-16,Medium,Closed
9149,5476,2026-02-03,Medium,Closed
9150,4825,2024-05-20,Medium,Closed
9151,2160,2026-02-12,Medium,Closed
9152,1759,2025-12-19,Medium,Closed
9153,3791,2025-12-15,Medium,Closed
9154,5255,2026-01-21,Critical,In Progress
9155,4524,2025-05-12,Medium,Open
9156,4973,2025-10-06,Low,Closed
9157,2876,2024-01-01,Medium,Closed
9158,3902,2024-05-01,Medium,In Progress
9159,5164,2024-07-21,Medium,In Progress
9160,4871,2024-08-12,Medium,Closed
9161,5244,2025-04-23,Low,Closed
9162,2761,2023-11-03,High,Closed
9163,1757,2025-04-29,Low,Closed
9164,3835,2025-02-06,Low,Closed
9165,5268,2024-02-27,Medium,In Progress
9166,2094,2025-03-19,High,Closed
9167,5936,2026-01-08,Medium,In Progress
9168,4705,2025-05-20,Medium,Closed
9169,4447,2026-05-24,Low,Closed
9170,3757,2024-04-14,Medium,Closed
9171,4434,2025-11-20,Medium,Closed
9172,5113,2026-05-17,Low,Closed
9173,5648,2024-06-13,Medium,Closed
9174,5654,2026-06-09,Critical,Closed
9175,1615,2025-08-27,Low,Closed
9176,4483,2025-10-30,Low,Closed
9177,3146,2026-02-01,Critical,Closed
9178,1271,2025-08-04,Medium,Closed
9179,5624,2026-01-31,Low,Closed
9180,2164,2024-11-10,High,In Progress
9181,3159,2026-01-19,Medium,Closed
9182,2066,2024-07-28,Low,Closed
9183,5851,2026-02-26,Medium,In Progress
9184,1826,2025-10-02,Low,Closed
9185,3893,2024-12-22,High,Closed
9186,4887,2023-11-01,Critical,Closed
9187,2458,2024-10-08,Low,Closed
9188,1244,2024-07-28,Medium,Closed
9189,1439,2026-04-24,Low,Closed
9190,1053,2024-08-18,High,Closed
9191,5392,2024-09-25,Low,Closed
9192,3863,2025-10-10,High,Closed
9193,4225,2024-08-12,Critical,Open
9194,3317,2023-11-04,Medium,Closed
9195,1900,2023-08-30,Low,Open
9196,5107,2024-07-16,Medium,Closed
9197,4404,2023-07-22,High,Closed
9198,1555,2026-05-23,High,Closed
9199,1881,2024-01-15,Medium,In Progress
9200,1098,2025-04-26,Medium,Open
9201,5024,2024-05-23,Low,Closed
9202,4085,2025-05-10,Medium,Closed
9203,2553,2023-10-04,Low,Open
9204,4380,2023-07-18,Low,Closed
9205,1691,2025-07-03,Critical,Open
9206,3870,2026-02-01,Critical,Closed
9207,3062,2024-08-08,Medium,Closed
9208,5479,2023-12-06,Low,Closed
9209,3769,2025-11-29,Low,Closed
9210,3236,2024-01-30,High,In Progress
9211,2081,2023-11-27,High,Closed
9212,1110,2025-01-08,Medium,Closed
9213,3444,2025-11-24,Low,Closed
9214,1161,2025-10-05,Medium,In Progress
9215,5140,2024-09-01,Low,Closed
9216,2853,2024-01-23,Medium,Closed
9217,2054,2025-09-10,Low,Closed
9218,5519,2023-09-04,Medium,Closed
9219,1969,2025-02-04,Medium,Closed
9220,5628,2025-09-06,Medium,In Progress
9221,1676,2024-05-17,Low,In Progress
9222,5397,2025-12-10,Medium,Closed
9223,3538,2023-10-24,Medium,Closed
9224,5691,2025-09-07,High,Closed
9225,3617,2024-03-28,Medium,Closed
9226,1941,2025-05-23,High,Closed
9227,2738,2024-11-27,Low,Closed
9228,4131,2024-12-31,Critical,Open
9229,4789,2023-07-05,High,Closed
9230,1308,2025-03-03,High,Closed
9231,5123,2023-12-07,Low,Closed
9232,2640,2023-07-18,Critical,Closed
9233,3385,2025-07-16,High,Closed
9234,3359,2024-07-18,Low,Closed
9235,5170,2023-08-27,Low,Closed
9236,5097,2024-05-16,High,In Progress
9237,3776,2025-01-23,Critical,In Progress
9238,3999,2023-08-14,High,Closed
9239,5978,2024-06-20,Low,Closed
9240,5228,2023-12-27,Low,Closed
9241,2186,2025-02-18,Critical,Open
9242,3214,2026-06-15,High,Closed
9243,2982,2023-09-15,Critical,In Progress
9244,4948,2025-03-13,Medium,Closed
9245,1078,2025-11-12,Low,Closed
9246,1485,2024-05-03,Critical,Closed
9247,3059,2024-07-27,Medium,Closed
9248,2048,2026-06-10,High,Closed
9249,3577,2025-04-08,High,Closed
9250,3536,2024-10-23,High,Closed
9251,2728,2025-07-27,High,Closed
9252,4975,2026-06-25,Medium,Closed
9253,4394,2025-10-27,Critical,Closed
9254,5018,2024-10-13,Medium,In Progress
9255,5751,2023-09-25,Medium,Closed
9256,4079,2024-05-26,Medium,Closed
9257,3513,2025-09-14,Low,Open
9258,4413,2025-08-13,Low,In Progress
9259,3973,2024-05-18,Low,Closed
9260,5453,2023-11-28,Medium,Closed
9261,3611,2023-08-01,Low,Closed
9262,2993,2025-02-04,Medium,In Progress
9263,4105,2026-06-21,Medium,Closed
9264,2482,2025-06-15,Low,Closed
9265,1750,2025-01-24,Low,In Progress
9266,1746,2024-03-03,High,Closed
9267,5490,2023-07-09,Medium,Closed
9268,2668,2026-06-11,Low,Closed
9269,1929,2026-05-24,Medium,Open
9270,1802,2024-07-16,Medium,Closed
9271,1456,2025-07-09,High,Closed
9272,5196,2026-02-10,Medium,Closed
9273,3274,2024-04-20,High,Closed
9274,5345,2025-10-07,High,Closed
9275,5851,2026-03-22,Critical,Closed
9276,5983,2024-10-13,High,In Progress
9277,3439,2025-11-19,Medium,Open
9278,1288,2024-10-27,Low,Closed
9279,3674,2023-09-29,Medium,Closed
9280,2525,2023-08-09,Low,Closed
9281,5162,2026-05-17,Low,Closed
9282,5754,2024-07-18,Low,Closed
9283,5937,2025-06-26,Low,Closed
9284,3644,2024-01-23,Low,Closed
9285,4421,2025-12-06,Critical,Closed
9286,3462,2025-01-15,Low,Open
9287,5926,2025-05-30,Critical,Open
9288,5258,2025-08-01,Medium,Closed
9289,1580,2024-08-03,Low,Open
9290,3106,2024-06-19,Critical,Closed
9291,4608,2025-10-03,Low,Closed
9292,3372,2023-07-05,Critical,Closed
9293,1695,2025-10-23,Medium,Closed
9294,1197,2025-08-17,Low,In Progress
9295,3431,2025-04-27,High,Closed
9296,4866,2023-10-12,Medium,Closed
9297,2873,2026-01-29,Medium,Open
9298,5636,2024-03-02,Low,Closed
9299,2048,2025-10-17,Low,Closed
9300,3890,2025-08-31,Medium,Closed
9301,5808,2023-10-09,Low,Open
9302,5481,2026-06-18,Medium,Closed
9303,3880,2024-01-19,Medium,Closed
9304,5049,2023-11-04,Medium,In Progress
9305,4293,2024-05-14,High,In Progress
9306,4593,2024-03-06,High,Closed
9307,1046,2025-02-16,High,Closed
9308,3984,2025-03-07,Critical,Closed
9309,2875,2025-05-03,Critical,Closed
9310,1745,2023-07-23,High,Closed
9311,3434,2024-11-15,Low,Closed
9312,2568,2024-05-28,Low,Closed
9313,5244,2025-08-25,Medium,Closed
9314,4669,2024-09-17,High,Closed
9315,2195,2023-12-24,Medium,Closed
9316,3343,2025-06-09,Low,Closed
9317,2159,2026-02-01,Medium,Closed
9318,1949,2024-01-08,High,Closed
9319,4579,2024-12-09,High,Closed
9320,3606,2026-06-16,Medium,Open
9321,1650,2024-09-30,Medium,Open
9322,4754,2026-01-09,Medium,Closed
9323,3431,2023-11-02,High,Closed
9324,5847,2024-11-14,Low,In Progress
9325,1897,2025-12-27,High,In Progress
9326,3979,2023-11-30,Medium,Closed
9327,5347,2025-05-23,High,Closed
9328,4859,2025-03-18,High,Open
9329,4513,2023-08-01,Medium,Closed
9330,5461,2025-11-18,Medium,Closed
9331,1534,2025-11-14,Low,In Progress
9332,5057,2026-02-06,Medium,Closed
9333,5605,2024-04-29,High,Closed
9334,4937,2024-09-18,Low,Closed
9335,5448,2024-07-20,Low,Closed
9336,4813,2024-05-26,High,In Progress
9337,5045,2026-06-17,Low,Closed
9338,3287,2023-12-12,High,Closed
9339,5160,2023-07-03,High,Open
9340,3030,2026-06-10,Low,Closed
9341,3836,2024-02-28,High,Closed
9342,1566,2026-04-04,Medium,Closed
9343,2245,2025-08-28,Critical,Closed
9344,1462,2023-11-29,Low,Closed
9345,5806,2024-07-04,Medium,Closed
9346,4388,2024-09-28,Low,Closed
9347,4168,2023-09-20,Medium,In Progress
9348,4095,2025-07-04,High,Closed
9349,1387,2023-07-30,Low,Closed
9350,3420,2025-04-28,High,Closed
9351,4395,2023-08-29,High,Closed
9352,1574,2025-03-18,High,Closed
9353,5276,2024-09-05,Medium,In Progress
9354,5560,2024-09-07,Critical,Closed
9355,2490,2024-10-16,Low,Closed
9356,5581,2025-05-23,Medium,Closed
9357,2824,2026-06-14,High,Closed
9358,5334,2025-10-24,Critical,Closed
9359,1077,2023-12-05,Critical,In Progress
9360,5115,2025-08-28,Medium,Closed
9361,4016,2023-08-30,High,In Progress
9362,1141,2024-09-03,High,Closed
9363,3680,2025-03-10,Low,Open
9364,5234,2023-10-07,Low,Closed
9365,3063,2026-04-13,Medium,In Progress
9366,1070,2025-02-04,Medium,Closed
9367,4978,2023-08-07,Low,Open
9368,4016,2026-05-09,Low,Closed
9369,1193,2023-11-07,High,Closed
9370,4500,2024-02-08,High,In Progress
9371,4155,2025-10-11,Medium,In Progress
9372,4682,2025-06-06,Critical,Closed
9373,4279,2024-03-23,Medium,Closed
9374,4922,2025-11-17,Medium,Closed
9375,2750,2023-10-09,Medium,Closed
9376,2432,2024-05-15,High,Closed
9377,5250,2025-08-07,Low,Closed
9378,5335,2024-07-20,High,In Progress
9379,1403,2025-07-07,Low,Closed
9380,3163,2024-01-20,Medium,Closed
9381,4912,2024-07-19,Low,Open
9382,1445,2025-08-09,Low,Closed
9383,4175,2026-05-06,Low,Closed
9384,1884,2025-08-10,Low,Closed
9385,3130,2024-01-26,High,Closed
9386,2723,2026-04-17,Low,Closed
9387,2507,2024-06-24,Low,Closed
9388,1660,2023-10-01,Medium,Closed
9389,4451,2024-03-12,Critical,Closed
9390,1607,2025-01-13,High,In Progress
9391,5522,2023-09-27,Medium,Closed
9392,2888,2024-05-15,Medium,In Progress
9393,2727,2025-05-27,High,Closed
9394,4443,2024-10-02,Low,Closed
9395,2672,2026-02-08,Low,Closed
9396,5864,2024-11-15,High,In Progress
9397,4350,2024-08-31,Low,Closed
9398,2711,2024-06-28,High,Closed
9399,5341,2023-12-19,Medium,Closed
9400,5245,2025-08-24,Critical,Closed
9401,3450,2024-07-28,High,In Progress
9402,5928,2025-08-24,Medium,Closed
9403,2016,2023-07-06,Low,Closed
9404,2211,2024-04-27,High,Closed
9405,3385,2023-12-05,High,Closed
9406,4059,2025-03-12,Low,In Progress
9407,5484,2024-12-04,Low,Closed
9408,5566,2024-07-04,Low,Closed
9409,1190,2025-03-04,High,Closed
9410,5426,2025-01-04,Medium,Closed
9411,3207,2024-04-16,Medium,Closed
9412,3885,2023-11-24,Critical,Closed
9413,1837,2026-03-10,Medium,Closed
9414,4366,2023-07-31,Medium,Closed
9415,1550,2025-01-17,Medium,Closed
9416,3054,2026-01-16,High,Closed
9417,2210,2024-04-19,Critical,Closed
9418,5552,2025-10-24,Medium,Closed
9419,5651,2025-10-07,Low,Closed
9420,2419,2023-08-30,High,Closed
9421,5088,2026-05-14,Low,Closed
9422,1705,2025-05-09,High,Open
9423,4078,2025-01-06,Medium,Closed
9424,5586,2023-09-04,Critical,Closed
9425,5616,2024-06-04,Critical,Closed
9426,4359,2025-07-06,Critical,Open
9427,2025,2023-07-24,Medium,Closed
9428,1998,2026-05-29,Medium,Closed
9429,2576,2023-11-13,Low,Open
9430,1804,2025-06-11,Low,Closed
9431,3120,2026-05-22,Medium,Closed
9432,4625,2024-10-22,High,Closed
9433,1009,2026-01-25,Medium,Closed
9434,2960,2026-06-15,High,Closed
9435,2144,2024-01-06,Medium,Closed
9436,4800,2024-01-17,Low,Closed
9437,3905,2023-10-22,Critical,Closed
9438,4715,2025-02-25,Low,Closed
9439,2336,2025-06-20,Medium,Closed
9440,4080,2025-03-05,High,Closed
9441,5491,2025-09-21,Low,Closed
9442,1360,2023-10-15,Low,Closed
9443,3606,2025-02-04,Critical,Closed
9444,5185,2025-05-09,Low,Closed
9445,5181,2023-06-30,Medium,Closed
9446,5558,2024-10-30,Low,Closed
9447,3130,2023-06-29,Medium,Closed
9448,4808,2024-05-16,Medium,Closed
9449,3246,2023-10-07,Low,Closed
9450,1495,2024-05-03,Medium,In Progress
9451,4150,2024-02-08,Low,Closed
9452,2894,2025-12-28,High,Closed
9453,4905,2026-05-15,Low,Open
9454,5591,2024-06-17,Low,Closed
9455,1672,2024-09-02,Low,In Progress
9456,1320,2023-11-16,Low,In Progress
9457,3565,2024-11-20,Medium,Open
9458,2736,2025-07-08,Critical,Closed
9459,5653,2024-12-18,Medium,Closed
9460,5507,2025-05-10,Medium,Open
9461,1791,2025-02-21,Medium,Closed
9462,4837,2025-07-22,Low,Closed
9463,1310,2026-03-30,Medium,Open
9464,1713,2025-02-03,Critical,Closed
9465,5628,2026-03-19,Low,Closed
9466,1227,2024-05-31,Low,Closed
9467,1469,2024-10-30,Low,Closed
9468,4500,2026-06-09,Low,In Progress
9469,3057,2026-05-30,High,Closed
9470,5847,2025-10-31,Medium,Closed
9471,4315,2024-02-19,Low,Closed
9472,2726,2024-10-30,Medium,Closed
9473,2074,2024-01-24,Low,Open
9474,4860,2026-02-11,High,Closed
9475,2950,2025-01-14,High,Closed
9476,3736,2025-05-12,Medium,Closed
9477,1932,2025-06-17,Low,Closed
9478,1879,2024-07-04,Medium,Closed
9479,2658,2025-10-10,Low,Closed
9480,3396,2025-08-28,Medium,Closed
9481,2246,2025-04-22,High,Open
9482,2879,2025-10-28,Low,Closed
9483,3113,2024-09-13,High,Closed
9484,4432,2024-01-09,Medium,In Progress
9485,5552,2026-02-07,Medium,Closed
9486,1646,2024-06-04,Low,Closed
9487,4951,2025-09-10,Medium,Closed
9488,3447,2023-12-31,Critical,Open
9489,2681,2026-02-10,Medium,Closed
9490,2914,2025-05-02,High,Closed
9491,5900,2023-09-24,Low,Closed
9492,1754,2026-01-12,Critical,In Progress
9493,5205,2025-05-20,Medium,Closed
9494,3210,2025-03-14,High,Closed
9495,3620,2025-07-10,Medium,Closed
9496,4469,2024-06-26,Low,Closed
9497,5233,2025-09-02,Low,In Progress
9498,3756,2025-11-01,High,Closed
9499,3163,2023-08-07,High,Closed
9500,2709,2024-03-11,Medium,Closed
9501,2591,2025-01-09,High,In Progress
9502,4618,2024-08-06,High,Closed
9503,1274,2023-12-06,Low,Closed
9504,5887,2023-12-12,Low,In Progress
9505,1363,2025-05-20,Low,Closed
9506,1758,2024-10-03,Medium,Closed
9507,4226,2026-03-29,Medium,Closed
9508,1954,2025-11-27,High,Closed
9509,1756,2024-09-24,High,Closed
9510,4561,2025-02-22,Medium,Closed
9511,2856,2023-12-10,Low,In Progress
9512,2718,2026-04-05,High,Closed
9513,4676,2026-03-29,Critical,Closed
9514,4946,2025-07-18,Low,Closed
9515,3330,2026-05-26,Critical,Closed
9516,5311,2023-12-20,Medium,Closed
9517,1042,2024-09-06,Medium,In Progress
9518,2734,2025-03-27,Low,In Progress
9519,4619,2024-04-07,Medium,Closed
9520,5048,2024-08-12,Medium,In Progress
9521,2113,2024-01-21,High,Closed
9522,2719,2024-08-04,Low,Closed
9523,1004,2023-12-13,Low,In Progress
9524,2530,2026-03-11,Medium,Open
9525,1524,2023-11-07,Critical,Closed
9526,4162,2026-02-21,Low,Open
9527,4203,2023-12-18,High,Closed
9528,1133,2023-12-18,Medium,Open
9529,5011,2026-02-15,Medium,Open
9530,2746,2025-05-14,Low,Closed
9531,1936,2024-05-17,Low,In Progress
9532,5202,2024-12-06,Low,In Progress
9533,2681,2024-03-12,Low,Closed
9534,1981,2023-11-29,Medium,Closed
9535,5893,2024-11-28,High,Closed
9536,5184,2026-02-16,Low,Closed
9537,2047,2023-10-06,Medium,Open
9538,4497,2025-08-13,Medium,Open
9539,3862,2026-05-07,High,Closed
9540,3374,2025-10-23,Medium,Closed
9541,5017,2024-12-11,Low,Closed
9542,1329,2026-05-31,Critical,Closed
9543,2827,2024-05-24,Low,Closed
9544,1614,2024-03-02,High,Closed
9545,5251,2025-12-15,Critical,Closed
9546,4465,2024-08-15,Medium,In Progress
9547,2051,2025-10-23,High,In Progress
9548,3946,2025-02-11,High,Closed
9549,4477,2024-04-25,Low,Closed
9550,1357,2025-08-01,Medium,Closed
9551,3672,2025-01-17,High,Closed
9552,5560,2026-06-26,Medium,Closed
9553,5133,2024-05-10,Critical,In Progress
9554,1687,2024-09-26,Critical,In Progress
9555,1367,2024-09-12,Low,Closed
9556,1001,2024-10-14,Low,Closed
9557,5231,2025-12-06,Critical,Closed
9558,4083,2024-04-18,Medium,Closed
9559,4029,2023-09-15,High,Closed
9560,1915,2023-12-20,Low,Closed
9561,3866,2025-01-30,Medium,Closed
9562,2771,2025-04-06,Critical,Closed
9563,1552,2023-12-02,High,Closed
9564,2852,2023-10-10,Medium,Closed
